League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Delirium,2020-03-16,Chromatic Orb,Chaos Orb,0.12987,High,4
Delirium,2020-03-17,Chromatic Orb,Chaos Orb,0.14286,High,5
Delirium,2020-03-18,Chromatic Orb,Chaos Orb,0.17549,High,6
Delirium,2020-03-19,Chromatic Orb,Chaos Orb,0.15096,High,7
Delirium,2020-03-20,Chromatic Orb,Chaos Orb,0.13581,High,8
Delirium,2020-03-21,Chromatic Orb,Chaos Orb,0.10987,High,9
Delirium,2020-03-22,Chromatic Orb,Chaos Orb,0.10397,High,10
Delirium,2020-03-23,Chromatic Orb,Chaos Orb,0.1087,High,11
Delirium,2020-03-24,Chromatic Orb,Chaos Orb,0.14286,High,12
Delirium,2020-03-25,Chromatic Orb,Chaos Orb,0.13928,High,13
Delirium,2020-03-26,Chromatic Orb,Chaos Orb,0.13223,High,14
Delirium,2020-03-27,Chromatic Orb,Chaos Orb,0.15152,High,15
Delirium,2020-03-28,Chromatic Orb,Chaos Orb,0.14286,High,16
Delirium,2020-03-29,Chromatic Orb,Chaos Orb,0.12305,High,17
Delirium,2020-03-30,Chromatic Orb,Chaos Orb,0.10526,High,18
Delirium,2020-03-31,Chromatic Orb,Chaos Orb,0.09447,High,19
Delirium,2020-04-01,Chromatic Orb,Chaos Orb,0.1,High,20
Delirium,2020-04-02,Chromatic Orb,Chaos Orb,0.12562,High,21
Delirium,2020-04-03,Chromatic Orb,Chaos Orb,0.14136,High,22
Delirium,2020-04-04,Chromatic Orb,Chaos Orb,0.14013,High,23
Delirium,2020-04-05,Chromatic Orb,Chaos Orb,0.15789,High,24
Delirium,2020-04-06,Chromatic Orb,Chaos Orb,0.16242,High,25
Delirium,2020-04-07,Chromatic Orb,Chaos Orb,0.13836,High,26
Delirium,2020-04-08,Chromatic Orb,Chaos Orb,0.11804,High,27
Delirium,2020-04-09,Chromatic Orb,Chaos Orb,0.1129,High,28
Delirium,2020-04-15,Chromatic Orb,Chaos Orb,0.16277,High,34
Delirium,2020-04-16,Chromatic Orb,Chaos Orb,0.11968,High,35
Delirium,2020-04-17,Chromatic Orb,Chaos Orb,0.12098,High,36
Delirium,2020-04-18,Chromatic Orb,Chaos Orb,0.11111,High,37
Delirium,2020-04-19,Chromatic Orb,Chaos Orb,0.11897,High,38
Delirium,2020-04-20,Chromatic Orb,Chaos Orb,0.125,High,39
Delirium,2020-04-21,Chromatic Orb,Chaos Orb,0.11802,High,40
Delirium,2020-04-22,Chromatic Orb,Chaos Orb,0.11373,High,41
Delirium,2020-04-23,Chromatic Orb,Chaos Orb,0.1138,High,42
Delirium,2020-04-24,Chromatic Orb,Chaos Orb,0.11111,High,43
Delirium,2020-04-25,Chromatic Orb,Chaos Orb,0.11111,High,44
Delirium,2020-04-26,Chromatic Orb,Chaos Orb,0.11264,High,45
Delirium,2020-04-27,Chromatic Orb,Chaos Orb,0.11125,High,46
Delirium,2020-04-28,Chromatic Orb,Chaos Orb,0.10999,High,47
Delirium,2020-04-29,Chromatic Orb,Chaos Orb,0.11596,High,48
Delirium,2020-04-30,Chromatic Orb,Chaos Orb,0.13904,High,49
Delirium,2020-05-01,Chromatic Orb,Chaos Orb,0.14381,High,50
Delirium,2020-05-02,Chromatic Orb,Chaos Orb,0.15242,High,51
Delirium,2020-05-03,Chromatic Orb,Chaos Orb,0.14286,High,52
Delirium,2020-05-04,Chromatic Orb,Chaos Orb,0.11667,High,53
Delirium,2020-05-05,Chromatic Orb,Chaos Orb,0.0989,High,54
Delirium,2020-05-06,Chromatic Orb,Chaos Orb,0.07917,High,55
Delirium,2020-05-07,Chromatic Orb,Chaos Orb,0.07546,High,56
Delirium,2020-05-08,Chromatic Orb,Chaos Orb,0.07264,High,57
Delirium,2020-05-09,Chromatic Orb,Chaos Orb,0.07457,High,58
Delirium,2020-05-10,Chromatic Orb,Chaos Orb,0.07519,High,59
Delirium,2020-05-11,Chromatic Orb,Chaos Orb,0.07659,High,60
Delirium,2020-05-12,Chromatic Orb,Chaos Orb,0.08211,High,61
Delirium,2020-05-13,Chromatic Orb,Chaos Orb,0.09091,High,62
Delirium,2020-05-14,Chromatic Orb,Chaos Orb,0.13089,High,63
Delirium,2020-05-15,Chromatic Orb,Chaos Orb,0.13566,High,64
Delirium,2020-05-16,Chromatic Orb,Chaos Orb,0.14278,High,65
Delirium,2020-05-17,Chromatic Orb,Chaos Orb,0.14391,High,66
Delirium,2020-05-18,Chromatic Orb,Chaos Orb,0.14286,High,67
Delirium,2020-05-19,Chromatic Orb,Chaos Orb,0.13953,High,68
Delirium,2020-05-20,Chromatic Orb,Chaos Orb,0.13796,High,69
Delirium,2020-05-21,Chromatic Orb,Chaos Orb,0.14286,High,70
Delirium,2020-05-22,Chromatic Orb,Chaos Orb,0.14783,High,71
Delirium,2020-05-23,Chromatic Orb,Chaos Orb,0.16667,High,72
Delirium,2020-05-24,Chromatic Orb,Chaos Orb,0.19269,High,73
Delirium,2020-05-25,Chromatic Orb,Chaos Orb,0.20508,High,74
Delirium,2020-05-26,Chromatic Orb,Chaos Orb,0.24744,High,75
Delirium,2020-05-27,Chromatic Orb,Chaos Orb,0.21908,High,76
Delirium,2020-05-28,Chromatic Orb,Chaos Orb,0.22449,High,77
Delirium,2020-05-29,Chromatic Orb,Chaos Orb,0.24276,High,78
Delirium,2020-05-30,Chromatic Orb,Chaos Orb,0.25,High,79
Delirium,2020-05-31,Chromatic Orb,Chaos Orb,0.25,High,80
Delirium,2020-06-01,Chromatic Orb,Chaos Orb,0.2591,High,81
Delirium,2020-06-02,Chromatic Orb,Chaos Orb,0.25,High,82
Delirium,2020-06-03,Chromatic Orb,Chaos Orb,0.23794,High,83
Delirium,2020-06-04,Chromatic Orb,Chaos Orb,0.2168,High,84
Delirium,2020-06-05,Chromatic Orb,Chaos Orb,0.24938,High,85
Delirium,2020-06-06,Chromatic Orb,Chaos Orb,0.25,High,86
Delirium,2020-06-07,Chromatic Orb,Chaos Orb,0.26476,High,87
Delirium,2020-06-08,Chromatic Orb,Chaos Orb,0.25882,High,88
Delirium,2020-06-09,Chromatic Orb,Chaos Orb,0.26316,High,89
Delirium,2020-06-10,Chromatic Orb,Chaos Orb,0.26316,High,90
Delirium,2020-06-11,Chromatic Orb,Chaos Orb,0.27549,High,91
Delirium,2020-06-12,Chromatic Orb,Chaos Orb,0.27274,High,92
Delirium,2020-06-13,Chromatic Orb,Chaos Orb,0.27345,High,93
Delirium,2020-06-14,Chromatic Orb,Chaos Orb,0.27065,High,94
Delirium,2020-06-15,Chromatic Orb,Chaos Orb,0.28571,High,95
Delirium,2020-03-13,Orb of Regret,Chaos Orb,1.0,High,1
Delirium,2020-03-14,Orb of Regret,Chaos Orb,0.66667,High,2
Delirium,2020-03-15,Orb of Regret,Chaos Orb,0.99297,High,3
Delirium,2020-03-16,Orb of Regret,Chaos Orb,1.0,High,4
Delirium,2020-03-17,Orb of Regret,Chaos Orb,1.0,High,5
Delirium,2020-03-18,Orb of Regret,Chaos Orb,1.0,High,6
Delirium,2020-03-19,Orb of Regret,Chaos Orb,0.96667,High,7
Delirium,2020-03-20,Orb of Regret,Chaos Orb,0.83333,High,8
Delirium,2020-03-21,Orb of Regret,Chaos Orb,0.68917,High,9
Delirium,2020-03-22,Orb of Regret,Chaos Orb,0.55557,High,10
Delirium,2020-03-23,Orb of Regret,Chaos Orb,0.53333,High,11
Delirium,2020-03-24,Orb of Regret,Chaos Orb,0.54378,High,12
Delirium,2020-03-25,Orb of Regret,Chaos Orb,0.5,High,13
Delirium,2020-03-26,Orb of Regret,Chaos Orb,0.4878,High,14
Delirium,2020-03-27,Orb of Regret,Chaos Orb,0.5,High,15
Delirium,2020-03-28,Orb of Regret,Chaos Orb,0.52374,High,16
Delirium,2020-03-29,Orb of Regret,Chaos Orb,0.47059,High,17
Delirium,2020-03-30,Orb of Regret,Chaos Orb,0.43478,High,18
Delirium,2020-03-31,Orb of Regret,Chaos Orb,0.37037,High,19
Delirium,2020-04-01,Orb of Regret,Chaos Orb,0.33333,High,20
Delirium,2020-04-02,Orb of Regret,Chaos Orb,0.4,High,21
Delirium,2020-04-03,Orb of Regret,Chaos Orb,0.40334,High,22
Delirium,2020-04-04,Orb of Regret,Chaos Orb,0.34383,High,23
Delirium,2020-04-05,Orb of Regret,Chaos Orb,0.3881,High,24
Delirium,2020-04-06,Orb of Regret,Chaos Orb,0.39691,High,25
Delirium,2020-04-07,Orb of Regret,Chaos Orb,0.36364,High,26
Delirium,2020-04-08,Orb of Regret,Chaos Orb,0.33726,High,27
Delirium,2020-04-09,Orb of Regret,Chaos Orb,0.33208,High,28
Delirium,2020-04-15,Orb of Regret,Chaos Orb,0.45743,High,34
Delirium,2020-04-16,Orb of Regret,Chaos Orb,0.26995,High,35
Delirium,2020-04-17,Orb of Regret,Chaos Orb,0.28665,High,36
Delirium,2020-04-18,Orb of Regret,Chaos Orb,0.28524,High,37
Delirium,2020-04-19,Orb of Regret,Chaos Orb,0.284,High,38
Delirium,2020-04-20,Orb of Regret,Chaos Orb,0.26316,High,39
Delirium,2020-04-21,Orb of Regret,Chaos Orb,0.25532,High,40
Delirium,2020-04-22,Orb of Regret,Chaos Orb,0.26316,High,41
Delirium,2020-04-23,Orb of Regret,Chaos Orb,0.27872,High,42
Delirium,2020-04-24,Orb of Regret,Chaos Orb,0.28571,High,43
Delirium,2020-04-25,Orb of Regret,Chaos Orb,0.28571,High,44
Delirium,2020-04-26,Orb of Regret,Chaos Orb,0.28571,High,45
Delirium,2020-04-27,Orb of Regret,Chaos Orb,0.28571,High,46
Delirium,2020-04-28,Orb of Regret,Chaos Orb,0.2856,High,47
Delirium,2020-04-29,Orb of Regret,Chaos Orb,0.27488,High,48
Delirium,2020-04-30,Orb of Regret,Chaos Orb,0.28571,High,49
Delirium,2020-05-01,Orb of Regret,Chaos Orb,0.29365,High,50
Delirium,2020-05-02,Orb of Regret,Chaos Orb,0.30607,High,51
Delirium,2020-05-03,Orb of Regret,Chaos Orb,0.32739,High,52
Delirium,2020-05-04,Orb of Regret,Chaos Orb,0.325,High,53
Delirium,2020-05-05,Orb of Regret,Chaos Orb,0.32577,High,54
Delirium,2020-05-06,Orb of Regret,Chaos Orb,0.29412,High,55
Delirium,2020-05-07,Orb of Regret,Chaos Orb,0.28571,High,56
Delirium,2020-05-08,Orb of Regret,Chaos Orb,0.28326,High,57
Delirium,2020-05-09,Orb of Regret,Chaos Orb,0.28571,High,58
Delirium,2020-05-10,Orb of Regret,Chaos Orb,0.29137,High,59
Delirium,2020-05-11,Orb of Regret,Chaos Orb,0.29412,High,60
Delirium,2020-05-12,Orb of Regret,Chaos Orb,0.30796,High,61
Delirium,2020-05-13,Orb of Regret,Chaos Orb,0.31242,High,62
Delirium,2020-05-14,Orb of Regret,Chaos Orb,0.33333,High,63
Delirium,2020-05-15,Orb of Regret,Chaos Orb,0.33333,High,64
Delirium,2020-05-16,Orb of Regret,Chaos Orb,0.36736,High,65
Delirium,2020-05-17,Orb of Regret,Chaos Orb,0.3881,High,66
Delirium,2020-05-18,Orb of Regret,Chaos Orb,0.38419,High,67
Delirium,2020-05-19,Orb of Regret,Chaos Orb,0.39315,High,68
Delirium,2020-05-20,Orb of Regret,Chaos Orb,0.45,High,69
Delirium,2020-05-21,Orb of Regret,Chaos Orb,0.42627,High,70
Delirium,2020-05-22,Orb of Regret,Chaos Orb,0.47227,High,71
Delirium,2020-05-23,Orb of Regret,Chaos Orb,0.46924,High,72
Delirium,2020-05-24,Orb of Regret,Chaos Orb,0.48684,High,73
Delirium,2020-05-25,Orb of Regret,Chaos Orb,0.48333,High,74
Delirium,2020-05-26,Orb of Regret,Chaos Orb,0.47619,High,75
Delirium,2020-05-27,Orb of Regret,Chaos Orb,0.47619,High,76
Delirium,2020-05-28,Orb of Regret,Chaos Orb,0.47864,High,77
Delirium,2020-05-29,Orb of Regret,Chaos Orb,0.47619,High,78
Delirium,2020-05-30,Orb of Regret,Chaos Orb,0.47619,High,79
Delirium,2020-05-31,Orb of Regret,Chaos Orb,0.47376,High,80
Delirium,2020-06-01,Orb of Regret,Chaos Orb,0.475,High,81
Delirium,2020-06-02,Orb of Regret,Chaos Orb,0.475,High,82
Delirium,2020-06-03,Orb of Regret,Chaos Orb,0.45591,High,83
Delirium,2020-06-04,Orb of Regret,Chaos Orb,0.4751,High,84
Delirium,2020-06-05,Orb of Regret,Chaos Orb,0.47619,High,85
Delirium,2020-06-06,Orb of Regret,Chaos Orb,0.49306,High,86
Delirium,2020-06-07,Orb of Regret,Chaos Orb,0.5,High,87
Delirium,2020-06-08,Orb of Regret,Chaos Orb,0.49424,High,88
Delirium,2020-06-09,Orb of Regret,Chaos Orb,0.48265,High,89
Delirium,2020-06-10,Orb of Regret,Chaos Orb,0.48753,High,90
Delirium,2020-06-11,Orb of Regret,Chaos Orb,0.5,High,91
Delirium,2020-06-12,Orb of Regret,Chaos Orb,0.5,High,92
Delirium,2020-06-13,Orb of Regret,Chaos Orb,0.49585,High,93
Delirium,2020-06-14,Orb of Regret,Chaos Orb,0.5,High,94
Delirium,2020-06-15,Orb of Regret,Chaos Orb,0.5757,High,95
Delirium,2020-03-13,Armourer's Scrap,Chaos Orb,1.0,High,1
Delirium,2020-03-14,Armourer's Scrap,Chaos Orb,0.05529,High,2
Delirium,2020-03-15,Armourer's Scrap,Chaos Orb,0.06667,High,3
Delirium,2020-03-16,Armourer's Scrap,Chaos Orb,0.08333,High,4
Delirium,2020-03-17,Armourer's Scrap,Chaos Orb,0.08333,High,5
Delirium,2020-03-18,Armourer's Scrap,Chaos Orb,0.08856,High,6
Delirium,2020-03-19,Armourer's Scrap,Chaos Orb,0.08333,High,7
Delirium,2020-03-20,Armourer's Scrap,Chaos Orb,0.08139,High,8
Delirium,2020-03-21,Armourer's Scrap,Chaos Orb,0.08051,High,9
Delirium,2020-03-22,Armourer's Scrap,Chaos Orb,0.08333,High,10
Delirium,2020-03-23,Armourer's Scrap,Chaos Orb,0.09091,High,11
Delirium,2020-03-24,Armourer's Scrap,Chaos Orb,0.12335,High,12
Delirium,2020-03-25,Armourer's Scrap,Chaos Orb,0.11111,High,13
Delirium,2020-03-26,Armourer's Scrap,Chaos Orb,0.1218,High,14
Delirium,2020-03-27,Armourer's Scrap,Chaos Orb,0.11111,High,15
Delirium,2020-03-28,Armourer's Scrap,Chaos Orb,0.1103,High,16
Delirium,2020-03-29,Armourer's Scrap,Chaos Orb,0.11079,High,17
Delirium,2020-03-30,Armourer's Scrap,Chaos Orb,0.10526,High,18
Delirium,2020-03-31,Armourer's Scrap,Chaos Orb,0.09395,High,19
Delirium,2020-04-01,Armourer's Scrap,Chaos Orb,0.10329,High,20
Delirium,2020-04-02,Armourer's Scrap,Chaos Orb,0.10556,High,21
Delirium,2020-04-03,Armourer's Scrap,Chaos Orb,0.11111,High,22
Delirium,2020-04-04,Armourer's Scrap,Chaos Orb,0.11111,High,23
Delirium,2020-04-05,Armourer's Scrap,Chaos Orb,0.11111,High,24
Delirium,2020-04-06,Armourer's Scrap,Chaos Orb,0.11007,High,25
Delirium,2020-04-07,Armourer's Scrap,Chaos Orb,0.10895,High,26
Delirium,2020-04-08,Armourer's Scrap,Chaos Orb,0.11111,High,27
Delirium,2020-04-09,Armourer's Scrap,Chaos Orb,0.11111,High,28
Delirium,2020-04-15,Armourer's Scrap,Chaos Orb,0.11111,High,34
Delirium,2020-04-16,Armourer's Scrap,Chaos Orb,0.11111,High,35
Delirium,2020-04-17,Armourer's Scrap,Chaos Orb,0.11355,High,36
Delirium,2020-04-18,Armourer's Scrap,Chaos Orb,0.12495,High,37
Delirium,2020-04-19,Armourer's Scrap,Chaos Orb,0.11111,High,38
Delirium,2020-04-20,Armourer's Scrap,Chaos Orb,0.12186,High,39
Delirium,2020-04-21,Armourer's Scrap,Chaos Orb,0.12456,High,40
Delirium,2020-04-22,Armourer's Scrap,Chaos Orb,0.13168,High,41
Delirium,2020-04-23,Armourer's Scrap,Chaos Orb,0.14031,High,42
Delirium,2020-04-24,Armourer's Scrap,Chaos Orb,0.125,High,43
Delirium,2020-04-25,Armourer's Scrap,Chaos Orb,0.13299,High,44
Delirium,2020-04-26,Armourer's Scrap,Chaos Orb,0.13269,High,45
Delirium,2020-04-27,Armourer's Scrap,Chaos Orb,0.14286,High,46
Delirium,2020-04-28,Armourer's Scrap,Chaos Orb,0.14286,High,47
Delirium,2020-04-29,Armourer's Scrap,Chaos Orb,0.14286,High,48
Delirium,2020-04-30,Armourer's Scrap,Chaos Orb,0.14286,High,49
Delirium,2020-05-01,Armourer's Scrap,Chaos Orb,0.14134,High,50
Delirium,2020-05-02,Armourer's Scrap,Chaos Orb,0.14286,High,51
Delirium,2020-05-03,Armourer's Scrap,Chaos Orb,0.14286,High,52
Delirium,2020-05-04,Armourer's Scrap,Chaos Orb,0.14272,High,53
Delirium,2020-05-05,Armourer's Scrap,Chaos Orb,0.14267,High,54
Delirium,2020-05-06,Armourer's Scrap,Chaos Orb,0.14017,High,55
Delirium,2020-05-07,Armourer's Scrap,Chaos Orb,0.13333,High,56
Delirium,2020-05-08,Armourer's Scrap,Chaos Orb,0.13333,High,57
Delirium,2020-05-09,Armourer's Scrap,Chaos Orb,0.13333,High,58
Delirium,2020-05-10,Armourer's Scrap,Chaos Orb,0.1391,High,59
Delirium,2020-05-11,Armourer's Scrap,Chaos Orb,0.14085,High,60
Delirium,2020-05-12,Armourer's Scrap,Chaos Orb,0.14004,High,61
Delirium,2020-05-13,Armourer's Scrap,Chaos Orb,0.13333,High,62
Delirium,2020-05-14,Armourer's Scrap,Chaos Orb,0.13863,High,63
Delirium,2020-05-15,Armourer's Scrap,Chaos Orb,0.125,High,64
Delirium,2020-05-16,Armourer's Scrap,Chaos Orb,0.125,High,65
Delirium,2020-05-17,Armourer's Scrap,Chaos Orb,0.125,High,66
Delirium,2020-05-18,Armourer's Scrap,Chaos Orb,0.125,High,67
Delirium,2020-05-19,Armourer's Scrap,Chaos Orb,0.125,High,68
Delirium,2020-05-20,Armourer's Scrap,Chaos Orb,0.12287,High,69
Delirium,2020-05-21,Armourer's Scrap,Chaos Orb,0.12127,High,70
Delirium,2020-05-22,Armourer's Scrap,Chaos Orb,0.11238,High,71
Delirium,2020-05-23,Armourer's Scrap,Chaos Orb,0.12114,High,72
Delirium,2020-05-24,Armourer's Scrap,Chaos Orb,0.11325,High,73
Delirium,2020-05-25,Armourer's Scrap,Chaos Orb,0.11111,High,74
Delirium,2020-05-26,Armourer's Scrap,Chaos Orb,0.11111,High,75
Delirium,2020-05-27,Armourer's Scrap,Chaos Orb,0.1,High,76
Delirium,2020-05-28,Armourer's Scrap,Chaos Orb,0.11012,High,77
Delirium,2020-05-29,Armourer's Scrap,Chaos Orb,0.111,High,78
Delirium,2020-05-30,Armourer's Scrap,Chaos Orb,0.1,High,79
Delirium,2020-05-31,Armourer's Scrap,Chaos Orb,0.1,High,80
Delirium,2020-06-01,Armourer's Scrap,Chaos Orb,0.1,High,81
Delirium,2020-06-02,Armourer's Scrap,Chaos Orb,0.09091,High,82
Delirium,2020-06-03,Armourer's Scrap,Chaos Orb,0.09436,High,83
Delirium,2020-06-04,Armourer's Scrap,Chaos Orb,0.08333,High,84
Delirium,2020-06-05,Armourer's Scrap,Chaos Orb,0.08333,High,85
Delirium,2020-06-06,Armourer's Scrap,Chaos Orb,0.08235,High,86
Delirium,2020-06-07,Armourer's Scrap,Chaos Orb,0.08275,High,87
Delirium,2020-06-08,Armourer's Scrap,Chaos Orb,0.08617,High,88
Delirium,2020-06-09,Armourer's Scrap,Chaos Orb,0.08622,High,89
Delirium,2020-06-10,Armourer's Scrap,Chaos Orb,0.08049,High,90
Delirium,2020-06-11,Armourer's Scrap,Chaos Orb,0.083,High,91
Delirium,2020-06-12,Armourer's Scrap,Chaos Orb,0.08333,High,92
Delirium,2020-06-13,Armourer's Scrap,Chaos Orb,0.08,High,93
Delirium,2020-06-14,Armourer's Scrap,Chaos Orb,0.07692,High,94
Delirium,2020-06-15,Armourer's Scrap,Chaos Orb,0.07514,High,95
Delirium,2020-03-13,Orb of Transmutation,Chaos Orb,1.0,High,1
Delirium,2020-03-14,Orb of Transmutation,Chaos Orb,0.08054,High,2
Delirium,2020-03-15,Orb of Transmutation,Chaos Orb,0.06667,High,3
Delirium,2020-03-16,Orb of Transmutation,Chaos Orb,0.06667,High,4
Delirium,2020-03-17,Orb of Transmutation,Chaos Orb,0.09032,High,5
Delirium,2020-03-18,Orb of Transmutation,Chaos Orb,0.09091,High,6
Delirium,2020-03-19,Orb of Transmutation,Chaos Orb,0.08333,High,7
Delirium,2020-03-20,Orb of Transmutation,Chaos Orb,0.08289,High,8
Delirium,2020-03-21,Orb of Transmutation,Chaos Orb,0.08333,High,9
Delirium,2020-03-22,Orb of Transmutation,Chaos Orb,0.08333,High,10
Delirium,2020-03-23,Orb of Transmutation,Chaos Orb,0.08937,High,11
Delirium,2020-03-24,Orb of Transmutation,Chaos Orb,0.11111,High,12
Delirium,2020-03-25,Orb of Transmutation,Chaos Orb,0.11111,High,13
Delirium,2020-03-26,Orb of Transmutation,Chaos Orb,0.11111,High,14
Delirium,2020-03-27,Orb of Transmutation,Chaos Orb,0.12251,High,15
Delirium,2020-03-28,Orb of Transmutation,Chaos Orb,0.11427,High,16
Delirium,2020-03-29,Orb of Transmutation,Chaos Orb,0.11933,High,17
Delirium,2020-03-30,Orb of Transmutation,Chaos Orb,0.10787,High,18
Delirium,2020-03-31,Orb of Transmutation,Chaos Orb,0.09091,High,19
Delirium,2020-04-01,Orb of Transmutation,Chaos Orb,0.09534,High,20
Delirium,2020-04-02,Orb of Transmutation,Chaos Orb,0.1,High,21
Delirium,2020-04-03,Orb of Transmutation,Chaos Orb,0.10826,High,22
Delirium,2020-04-04,Orb of Transmutation,Chaos Orb,0.11111,High,23
Delirium,2020-04-05,Orb of Transmutation,Chaos Orb,0.11111,High,24
Delirium,2020-04-06,Orb of Transmutation,Chaos Orb,0.10853,High,25
Delirium,2020-04-07,Orb of Transmutation,Chaos Orb,0.10432,High,26
Delirium,2020-04-08,Orb of Transmutation,Chaos Orb,0.10562,High,27
Delirium,2020-04-09,Orb of Transmutation,Chaos Orb,0.11106,High,28
Delirium,2020-04-15,Orb of Transmutation,Chaos Orb,0.11118,High,34
Delirium,2020-04-16,Orb of Transmutation,Chaos Orb,0.11029,High,35
Delirium,2020-04-17,Orb of Transmutation,Chaos Orb,0.11111,High,36
Delirium,2020-04-18,Orb of Transmutation,Chaos Orb,0.11111,High,37
Delirium,2020-04-19,Orb of Transmutation,Chaos Orb,0.11111,High,38
Delirium,2020-04-20,Orb of Transmutation,Chaos Orb,0.11111,High,39
Delirium,2020-04-21,Orb of Transmutation,Chaos Orb,0.13353,High,40
Delirium,2020-04-22,Orb of Transmutation,Chaos Orb,0.12138,High,41
Delirium,2020-04-23,Orb of Transmutation,Chaos Orb,0.11475,High,42
Delirium,2020-04-24,Orb of Transmutation,Chaos Orb,0.11925,High,43
Delirium,2020-04-25,Orb of Transmutation,Chaos Orb,0.12991,High,44
Delirium,2020-04-26,Orb of Transmutation,Chaos Orb,0.14262,High,45
Delirium,2020-04-27,Orb of Transmutation,Chaos Orb,0.12873,High,46
Delirium,2020-04-28,Orb of Transmutation,Chaos Orb,0.14281,High,47
Delirium,2020-04-29,Orb of Transmutation,Chaos Orb,0.14543,High,48
Delirium,2020-04-30,Orb of Transmutation,Chaos Orb,0.15593,High,49
Delirium,2020-05-01,Orb of Transmutation,Chaos Orb,0.14286,High,50
Delirium,2020-05-02,Orb of Transmutation,Chaos Orb,0.14308,High,51
Delirium,2020-05-03,Orb of Transmutation,Chaos Orb,0.14127,High,52
Delirium,2020-05-04,Orb of Transmutation,Chaos Orb,0.14207,High,53
Delirium,2020-05-05,Orb of Transmutation,Chaos Orb,0.14011,High,54
Delirium,2020-05-06,Orb of Transmutation,Chaos Orb,0.14158,High,55
Delirium,2020-05-07,Orb of Transmutation,Chaos Orb,0.1408,High,56
Delirium,2020-05-08,Orb of Transmutation,Chaos Orb,0.14036,High,57
Delirium,2020-05-09,Orb of Transmutation,Chaos Orb,0.14187,High,58
Delirium,2020-05-10,Orb of Transmutation,Chaos Orb,0.13837,High,59
Delirium,2020-05-11,Orb of Transmutation,Chaos Orb,0.13188,High,60
Delirium,2020-05-12,Orb of Transmutation,Chaos Orb,0.1306,High,61
Delirium,2020-05-13,Orb of Transmutation,Chaos Orb,0.12993,High,62
Delirium,2020-05-14,Orb of Transmutation,Chaos Orb,0.12736,High,63
Delirium,2020-05-15,Orb of Transmutation,Chaos Orb,0.11111,High,64
Delirium,2020-05-16,Orb of Transmutation,Chaos Orb,0.11111,High,65
Delirium,2020-05-17,Orb of Transmutation,Chaos Orb,0.11,High,66
Delirium,2020-05-18,Orb of Transmutation,Chaos Orb,0.11111,High,67
Delirium,2020-05-19,Orb of Transmutation,Chaos Orb,0.10906,High,68
Delirium,2020-05-20,Orb of Transmutation,Chaos Orb,0.11063,High,69
Delirium,2020-05-21,Orb of Transmutation,Chaos Orb,0.10347,High,70
Delirium,2020-05-22,Orb of Transmutation,Chaos Orb,0.10083,High,71
Delirium,2020-05-23,Orb of Transmutation,Chaos Orb,0.1,High,72
Delirium,2020-05-24,Orb of Transmutation,Chaos Orb,0.09099,High,73
Delirium,2020-05-25,Orb of Transmutation,Chaos Orb,0.09091,High,74
Delirium,2020-05-26,Orb of Transmutation,Chaos Orb,0.08333,High,75
Delirium,2020-05-27,Orb of Transmutation,Chaos Orb,0.07692,High,76
Delirium,2020-05-28,Orb of Transmutation,Chaos Orb,0.07692,High,77
Delirium,2020-05-29,Orb of Transmutation,Chaos Orb,0.07693,High,78
Delirium,2020-05-30,Orb of Transmutation,Chaos Orb,0.07143,High,79
Delirium,2020-05-31,Orb of Transmutation,Chaos Orb,0.07,High,80
Delirium,2020-06-01,Orb of Transmutation,Chaos Orb,0.06667,High,81
Delirium,2020-06-02,Orb of Transmutation,Chaos Orb,0.06667,High,82
Delirium,2020-06-03,Orb of Transmutation,Chaos Orb,0.06667,High,83
Delirium,2020-06-04,Orb of Transmutation,Chaos Orb,0.06667,High,84
Delirium,2020-06-05,Orb of Transmutation,Chaos Orb,0.06373,High,85
Delirium,2020-06-06,Orb of Transmutation,Chaos Orb,0.0589,High,86
Delirium,2020-06-07,Orb of Transmutation,Chaos Orb,0.05882,High,87
Delirium,2020-06-08,Orb of Transmutation,Chaos Orb,0.05882,High,88
Delirium,2020-06-09,Orb of Transmutation,Chaos Orb,0.05772,High,89
Delirium,2020-06-10,Orb of Transmutation,Chaos Orb,0.05714,High,90
Delirium,2020-06-11,Orb of Transmutation,Chaos Orb,0.05882,High,91
Delirium,2020-06-12,Orb of Transmutation,Chaos Orb,0.05193,High,92
Delirium,2020-06-13,Orb of Transmutation,Chaos Orb,0.05126,High,93
Delirium,2020-06-14,Orb of Transmutation,Chaos Orb,0.05,High,94
Delirium,2020-06-15,Orb of Transmutation,Chaos Orb,0.05106,High,95
Delirium,2020-03-13,Portal Scroll,Chaos Orb,0.611,High,1
Delirium,2020-03-14,Portal Scroll,Chaos Orb,0.04769,High,2
Delirium,2020-03-15,Portal Scroll,Chaos Orb,0.0555,High,3
Delirium,2020-03-16,Portal Scroll,Chaos Orb,0.05659,High,4
Delirium,2020-03-17,Portal Scroll,Chaos Orb,0.06603,High,5
Delirium,2020-03-18,Portal Scroll,Chaos Orb,0.06667,High,6
Delirium,2020-03-19,Portal Scroll,Chaos Orb,0.06667,High,7
Delirium,2020-03-20,Portal Scroll,Chaos Orb,0.06667,High,8
Delirium,2020-03-21,Portal Scroll,Chaos Orb,0.06667,High,9
